clean_4C2S,-8.4
clean_4DBU,-8.4
clean_4DLJ,-8.4
clean_4GKC,-8.4
clean_4JNM,-8.4
clean_4JVN,-8.4
clean_4LTS,-8.4
clean_4MCS,-8.4
clean_4NQD,-8.4
clean_4O10,-8.4
clean_4O13,-8.4
clean_4OUC,-8.4
clean_4PJC,-8.4
clean_4QQD,-8.4
clean_4RZV,-8.4
clean_4WQ6,-8.4
clean_4ZG6,-8.4
clean_5BO7,-8.4
clean_5BO9,-8.4
clean_5DN3,-8.4
clean_5DNR,-8.4
clean_5E6M,-8.4
clean_5FSK,-8.4
clean_5FVX,-8.4
clean_5LIH,-8.4
clean_5UO5,-8.4
clean_5UO7,-8.4
clean_6ANL,-8.4
clean_6EQ6,-8.4
clean_6F5L,-8.4
clean_6G22,-8.4
clean_6GLE,-8.4
clean_6GLU,-8.4
clean_6HHG,-8.4
clean_6JVK,-8.4
clean_6K1S,-8.4
clean_6NGC,-8.4
clean_6NGE,-8.4
clean_6NGH,-8.4
clean_6NHC,-8.4
clean_6PO7,-8.4
clean_6PO8,-8.4
clean_6R63,-8.4
clean_6T50,-8.4
clean_6TAC,-8.4
clean_6VBI,-8.4
clean_6VF3,-8.4
clean_6XL8,-8.4
clean_6Z5C,-8.4
clean_7A62,-8.4
clean_7B9O,-8.4
clean_7COB,-8.4
clean_7COC,-8.4
clean_7F2L,-8.4
clean_7PPH,-8.4
clean_7S1S,-8.4
clean_7TS3,-8.4
clean_7X3O,-8.4
clean_7ZT4,-8.4
clean_7ZT9,-8.4
clean_8DD2,-8.4
clean_8DSE,-8.4
clean_8E9X,-8.4
clean_8FGL,-8.4
clean_8Q7B,-8.4
clean_8QOO,-8.4
clean_8RB6,-8.4
clean_8VLB,-8.4
clean_9BTX,-8.4
Q6IS24,-8.4
Q6ZWT7,-8.4
Q9Y694,-8.4
clean_1FCK,-8.3
clean_1LQV,-8.3
clean_1SQY,-8.3
clean_1T8U,-8.3
clean_1Z4I,-8.3
clean_2ACL,-8.3
clean_2E2X,-8.3
clean_2JAW,-8.3
clean_2NSI,-8.3
clean_2Z5Y,-8.3
clean_2ZK5,-8.3
clean_2ZKC,-8.3
clean_2ZNP,-8.3
clean_3B2D,-8.3
clean_3BEJ,-8.3
clean_3BFX,-8.3
clean_3BHX,-8.3
clean_3DPK,-8.3
clean_3E7G,-8.3
clean_3EWJ,-8.3
clean_3MS5,-8.3
clean_3P1S,-8.3
clean_3R43,-8.3
clean_3R8G,-8.3
clean_3SML,-8.3
clean_3TJM,-8.3
clean_3TWX,-8.3
clean_3UN9,-8.3
clean_3ZGF,-8.3
clean_4DBS,-8.3
clean_4DBW,-8.3
clean_4DZ5,-8.3
clean_4FAL,-8.3
clean_4HMN,-8.3
clean_4HYF,-8.3
clean_4ICC,-8.3
clean_4IJU,-8.3
clean_4L4L,-8.3
clean_4L6A,-8.3
clean_4LVG,-8.3
clean_4M6P,-8.3
clean_4MYQ,-8.3
clean_4P4F,-8.3
clean_4PJB,-8.3
clean_4RMH,-8.3
clean_4UH6,-8.3
clean_4WDU,-8.3
clean_4WO5,-8.3
clean_4X3O,-8.3
clean_5BO6,-8.3
clean_5FSM,-8.3
clean_5G4C,-8.3
clean_5HK1,-8.3
clean_5LX5,-8.3
clean_5N67,-8.3
clean_5Q11,-8.3
clean_5SDZ,-8.3
clean_5UO2,-8.3
clean_5W4V,-8.3
clean_5Y3N,-8.3
clean_5YQN,-8.3
clean_5YQO,-8.3
clean_6AUY,-8.3
clean_6AV3,-8.3
clean_6CIC,-8.3
clean_6EQM,-8.3
clean_6F20,-8.3
clean_6G39,-8.3
clean_6GEV,-8.3
clean_6GLM,-8.3
clean_6GZM,-8.3
clean_6HHH,-8.3
clean_6IMZ,-8.3
clean_6JVR,-8.3
clean_6NG1,-8.3
clean_6OO9,-8.3
clean_6PND,-8.3
clean_6PUC,-8.3
clean_6X3S,-8.3
clean_6XKG,-8.3
clean_6Z59,-8.3
clean_7AH5,-8.3
clean_7AXA,-8.3
clean_7C7F,-8.3
clean_7CO8,-8.3
clean_7F2K,-8.3
clean_7F2M,-8.3
clean_7MX7,-8.3
clean_7MXN,-8.3
clean_7N70,-8.3
clean_7NBJ,-8.3
clean_7OKU,-8.3
clean_7PPG,-8.3
clean_7TS1,-8.3
clean_7TS4,-8.3
clean_7TS5,-8.3
clean_7UMG,-8.3
clean_7XAA,-8.3
clean_8C3O,-8.3
clean_8CK4,-8.3
clean_8E9W,-8.3
clean_8SVR,-8.3
clean_8XYD,-8.3
clean_1K74,-8.2
clean_1LCF,-8.2
clean_1PY5,-8.2
clean_1Q1Q,-8.2
clean_1RKP,-8.2
clean_1S1R,-8.2
clean_1S2C,-8.2
clean_1Z4L,-8.2
clean_1Z4M,-8.2
clean_1ZRH,-8.2
clean_2A14,-8.2
clean_2E2R,-8.2
clean_2EFK,-8.2
clean_2GPV,-8.2
clean_2H59,-8.2
clean_2JBK,-8.2
clean_2OR4,-8.2
clean_2Q5S,-8.2
clean_3AKM,-8.2
clean_3BI0,-8.2
clean_3D7G,-8.2
clean_3DHD,-8.2
clean_3G45,-8.2
clean_3G58,-8.2
clean_3HR4,-8.2
clean_3JTC,-8.2
clean_3KKT,-8.2
clean_3KRJ,-8.2
clean_3LGP,-8.2
clean_3N7R,-8.2
clean_3NXX,-8.2
clean_3NXY,-8.2
clean_3PSB,-8.2
clean_3PSD,-8.2
clean_3R6I,-8.2
clean_3R7M,-8.2
clean_3S3V,-8.2
clean_3T7N,-8.2
clean_3TWW,-8.2
clean_3UWE,-8.2
clean_3V0O,-8.2
clean_3WFF,-8.2
clean_3WFG,-8.2
clean_4AT3,-8.2
clean_4BG1,-8.2
clean_4BL9,-8.2
clean_4C5W,-8.2
clean_4H7C,-8.2
clean_4JV6,-8.2
clean_4K1L,-8.2
clean_4K84,-8.2
clean_4LWW,-8.2
clean_4MUM,-8.2
clean_4NFL,-8.2
clean_4NQC,-8.2
clean_4O28,-8.2
clean_4OC4,-8.2
clean_4OEX,-8.2
clean_4P4B,-8.2
clean_4PJ9,-8.2
clean_4QYN,-8.2
clean_4RMD,-8.2
clean_4WDT,-8.2
clean_4WRH,-8.2
clean_4XUE,-8.2
clean_4XV3,-8.2
clean_4XVE,-8.2
clean_4ZFC,-8.2
clean_5AVI,-8.2
clean_5BYZ,-8.2
clean_5HNT,-8.2
clean_5HSR,-8.2
clean_5IV3,-8.2
clean_5IV4,-8.2
clean_5LXA,-8.2
clean_5M7M,-8.2
clean_5MWP,-8.2
clean_5NGR,-8.2
clean_5OTM,-8.2
clean_5U43,-8.2
clean_5UO3,-8.2
clean_5UO4,-8.2
clean_5UWG,-8.2
clean_6AA3,-8.2
clean_6AV4,-8.2
clean_6AV5,-8.2
clean_6CVQ,-8.2
clean_6E46,-8.2
clean_6E7F,-8.2
clean_6EOQ,-8.2
clean_6ETY,-8.2
clean_6EZ9,-8.2
clean_6FE5,-8.2
clean_6FZG,-8.2
clean_6GLN,-8.2
clean_6GX0,-8.2
clean_6HWT,-8.2
clean_6JVQ,-8.2
clean_6N3O,-8.2
clean_6NBA,-8.2
clean_6NG4,-8.2
clean_6NG6,-8.2
clean_6NGF,-8.2
clean_6NGI,-8.2
clean_6PVC,-8.2
clean_6PVE,-8.2
clean_6RBC,-8.2
clean_6S9X,-8.2
clean_6VFA,-8.2
clean_6W89,-8.2
clean_6WV3,-8.2
clean_6WV7,-8.2
clean_6WVH,-8.2
clean_6Z5E,-8.2
clean_7AXH,-8.2
clean_7B88,-8.2
clean_7BG3,-8.2
clean_7BLE,-8.2
clean_7BOS,-8.2
clean_7C7G,-8.2
clean_7MFF,-8.2
clean_7MHD,-8.2
clean_7N2A,-8.2
clean_7NBQ,-8.2
clean_7OKV,-8.2
clean_7TS2,-8.2
clean_7TS7,-8.2
clean_7U30,-8.2
clean_7UFJ,-8.2
clean_7UW4,-8.2
clean_7X8P,-8.2
clean_7XAB,-8.2
clean_7ZT3,-8.2
clean_7ZT5,-8.2
clean_8AX5,-8.2
clean_8B95,-8.2
clean_8BBS,-8.2
clean_8D6H,-8.2
clean_8F6G,-8.2
clean_8GUR,-8.2
clean_8Q68,-8.2
clean_8QT1,-8.2
clean_8RDK,-8.2
clean_8UFP,-8.2
clean_8UFQ,-8.2
clean_8WRA,-8.2
clean_9D8M,-8.2
clean_9FZI,-8.2
Q9HAY6,-8.2
clean_1B0L,-8.1
clean_1H43,-8.1
clean_1IAS,-8.1
clean_1OXN,-8.1
clean_1Q92,-8.1
clean_1RDT,-8.1
clean_1YY4,-8.1
clean_1Z4Q,-8.1
clean_1ZQ5,-8.1
clean_2GD5,-8.1
clean_2GPU,-8.1
clean_2H4F,-8.1
clean_2JAU,-8.1
clean_2OFW,-8.1
clean_2QYK,-8.1
clean_2RJ5,-8.1
clean_2WYA,-8.1
clean_2Z5X,-8.1
clean_3D7D,-8.1
clean_3D7H,-8.1
clean_3DHF,-8.1
clean_3E8R,-8.1
clean_3ECM,-8.1
clean_3FAL,-8.1
clean_3HVL,-8.1
clean_3IAD,-8.1
clean_3MP5,-8.1
clean_3N0H,-8.1
clean_3N7S,-8.1
clean_3NXO,-8.1
clean_3OZ0,-8.1
clean_3PCU,-8.1
clean_3RSN,-8.1
clean_3SFH,-8.1
clean_3SIE,-8.1
clean_3SJX,-8.1
clean_3SX5,-8.1
clean_3TWS,-8.1
clean_3VHV,-8.1
clean_3ZMG,-8.1
clean_4AU8,-8.1
clean_4C9W,-8.1
clean_4EE3,-8.1
clean_4EH9,-8.1
clean_4EJI,-8.1
clean_4FA3,-8.1
clean_4FAM,-8.1
clean_4KEB,-8.1
clean_4KFO,-8.1
clean_4LVA,-8.1
clean_4NW7,-8.1
clean_4O0Z,-8.1
clean_4OC0,-8.1
clean_4OYW,-8.1
clean_4PJ7,-8.1
clean_4PJH,-8.1
clean_4QFD,-8.1
clean_4R06,-8.1
clean_4RMI,-8.1
clean_4UCH,-8.1
clean_4UEG,-8.1
clean_4X3P,-8.1
clean_4XVD,-8.1
clean_5ADR,-8.1
clean_5DY4,-8.1
clean_5EC9,-8.1
clean_5FVU,-8.1
clean_5FWJ,-8.1
clean_5HNU,-8.1
clean_5ITA,-8.1
clean_5JIX,-8.1
clean_5JSM,-8.1
clean_5K1V,-8.1
clean_5L8O,-8.1
clean_5LIX,-8.1
clean_5N63,-8.1
clean_5NKN,-8.1
clean_5NR8,-8.1
clean_5NRA,-8.1
clean_5O1F,-8.1
clean_5O1V,-8.1
clean_5O6J,-8.1
clean_5OF0,-8.1
clean_5OMH,-8.1
clean_5QIK,-8.1
clean_5QTZ,-8.1
clean_5SKE,-8.1
clean_5VCC,-8.1
clean_5VUX,-8.1
clean_5VV2,-8.1
clean_5VV5,-8.1
clean_5Y7N,-8.1
clean_5YQM,-8.1
clean_6AD9,-8.1
clean_6AZU,-8.1
clean_6AZV,-8.1
clean_6FZP,-8.1
clean_6GG8,-8.1
clean_6GGG,-8.1
clean_6GJH,-8.1
clean_6GLG,-8.1
clean_6GLJ,-8.1
clean_6GLT,-8.1
clean_6HHJ,-8.1
clean_6L71,-8.1
clean_6LB4,-8.1
clean_6MCQ,-8.1
clean_6NG2,-8.1
clean_6NG5,-8.1
clean_6NG7,-8.1
clean_6NG8,-8.1
clean_6NGB,-8.1
clean_6POC,-8.1
clean_6SSU,-8.1
clean_6SSW,-8.1
clean_6W8B,-8.1
clean_6WJY,-8.1
clean_6WNJ,-8.1
clean_7BKG,-8.1
clean_7C7H,-8.1
clean_7CXF,-8.1
clean_7FY0,-8.1
clean_7OKS,-8.1
clean_7Q5D,-8.1
clean_7S1Q,-8.1
clean_7SER,-8.1
clean_7UOH,-8.1
clean_7XVY,-8.1
clean_8B92,-8.1
clean_8COJ,-8.1
clean_8DEW,-8.1
clean_8E9Y,-8.1
clean_8FGI,-8.1
clean_8FGK,-8.1
clean_8FZ3,-8.1
clean_8GUT,-8.1
clean_8OU2,-8.1
clean_8SVQ,-8.1
clean_8U7C,-8.1
clean_8VGY,-8.1
clean_8XQO,-8.1
clean_9BTY,-8.1
clean_9CGR,-8.1
clean_9D8N,-8.1
clean_9FZJ,-8.1
clean_9IRX,-8.1
P04899,-8.1
P49619,-8.1
P85298,-8.1
clean_1DLR,-8.0
clean_1H44,-8.0
clean_1LCT,-8.0
clean_1O6U,-8.0
clean_1OXQ,-8.0
clean_1OY7,-8.0
clean_1RW8,-8.0
clean_1SHJ,-8.0
clean_1TBF,-8.0
clean_1U3Q,-8.0
clean_1U3R,-8.0
clean_1U3S,-8.0
clean_1U9E,-8.0
clean_1UDU,-8.0
clean_1X76,-8.0
clean_1X78,-8.0
clean_1XF0,-8.0
clean_1XG5,-8.0
clean_1Z4P,-8.0
clean_2AGD,-8.0
clean_2AII,-8.0
clean_2AMB,-8.0
clean_2BJJ,-8.0
clean_2C2V,-8.0
clean_2EWP,-8.0
clean_2H2D,-8.0
clean_2JBJ,-8.0
clean_2RCQ,-8.0
clean_2W3A,-8.0
clean_2WKR,-8.0
clean_3CP9,-8.0
clean_3EDZ,-8.0
clean_3F2N,-8.0
clean_3FAY,-8.0
clean_3GG3,-8.0
clean_3GI2,-8.0
clean_3IQ7,-8.0
clean_3KQ7,-8.0
clean_3ROD,-8.0
clean_3S4Y,-8.0
clean_3SHY,-8.0
clean_3SJE,-8.0
clean_3SJF,-8.0
clean_3SMM,-8.0
clean_3TWR,-8.0
clean_3TWV,-8.0
clean_3V0P,-8.0
clean_3ZR0,-8.0
clean_4BUZ,-8.0
clean_4D1N,-8.0
clean_4EEG,-8.0
clean_4EEJ,-8.0
clean_4HYH,-8.0
clean_4I9Z,-8.0
clean_4J24,-8.0
clean_4J26,-8.0
clean_4J3M,-8.0
clean_4JII,-8.0
clean_4KAK,-8.0
clean_4KFJ,-8.0
clean_4L41,-8.0
clean_4L6C,-8.0
clean_4M6K,-8.0
clean_4MNF,-8.0
clean_4NGM,-8.0
clean_4O12,-8.0
clean_4OC2,-8.0
clean_4OC3,-8.0
clean_4P45,-8.0
clean_4QJO,-8.0
clean_4R8M,-8.0
clean_4RUN,-8.0
clean_4TWE,-8.0
clean_4WHZ,-8.0
clean_4XHD,-8.0
clean_4XT2,-8.0
clean_4YVV,-8.0
clean_4ZG7,-8.0
clean_4ZI1,-8.0
clean_4ZZJ,-8.0
clean_5ADI,-8.0
clean_5ADQ,-8.0
clean_5ADS,-8.0
clean_5BMY,-8.0
clean_5BV6,-8.0
clean_5CXY,-8.0
clean_5E8X,-8.0
clean_5E8Z,-8.0
clean_5E90,-8.0
clean_5FSI,-8.0
clean_5FSO,-8.0
clean_5FTO,-8.0
clean_5H2U,-8.0
clean_5H6Y,-8.0
clean_5HIE,-8.0
clean_5ICP,-8.0
clean_5IUI,-8.0
clean_5IXD,-8.0
clean_5KCV,-8.0
clean_5LX9,-8.0
clean_5M96,-8.0
clean_5MK4,-8.0
clean_5N65,-8.0
clean_5NRF,-8.0
clean_5SDB,-8.0
clean_5SF4,-8.0
clean_5SKO,-8.0
clean_5SKS,-8.0
clean_5U17,-8.0
clean_5U2V,-8.0
clean_5UAN,-8.0
clean_5UC3,-8.0
clean_5VUY,-8.0
clean_5X73,-8.0
clean_5Y3O,-8.0
clean_5ZKP,-8.0
clean_5ZTY,-8.0
clean_6AUZ,-8.0
clean_6AV0,-8.0
clean_6BD7,-8.0
clean_6BG2,-8.0
clean_6EQ3,-8.0
clean_6F0A,-8.0
clean_6GXK,-8.0
clean_6HHF,-8.0
clean_6HL1,-8.0
clean_6JAT,-8.0
clean_6JVT,-8.0
clean_6KPF,-8.0
clean_6LB6,-8.0
clean_6NJH,-8.0
clean_6NJI,-8.0
clean_6PNA,-8.0
clean_6PNG,-8.0
clean_6POA,-8.0
clean_6PXR,-8.0
clean_6S1H,-8.0
clean_6SKH,-8.0
clean_6T8P,-8.0
clean_6VFB,-8.0
clean_6X5Y,-8.0
clean_7AXK,-8.0
clean_7BOT,-8.0
clean_7E7B,-8.0
clean_7JVG,-8.0
clean_7JZ5,-8.0
clean_7KTL,-8.0
clean_7LHN,-8.0
clean_7LHO,-8.0
clean_7NH4,-8.0
clean_7OKT,-8.0
clean_7PRM,-8.0
clean_7R3Z,-8.0
clean_7RKL,-8.0
clean_7RRB,-8.0
clean_7US8,-8.0
clean_7UY1,-8.0
clean_7VQ2,-8.0
clean_7X3M,-8.0
clean_7XWR,-8.0
clean_8A0T,-8.0
clean_8BPC,-8.0
clean_8C8C,-8.0
clean_8DB2,-8.0
clean_8ELL,-8.0
clean_8FGJ,-8.0
clean_8ID9,-8.0
clean_8IVU,-8.0
clean_8QT0,-8.0
clean_8QT2,-8.0
clean_8QT3,-8.0
clean_8RCE,-8.0
clean_8SRX,-8.0
clean_8XMM,-8.0
clean_9CJ4,-8.0
clean_9CK0,-8.0
O00519,-8.0
O75072,-8.0
Q96SL1,-8.0
Q9NY47,-8.0
A6NJ78,-7.9
clean_1DRF,-7.9
clean_1EH3,-7.9
clean_1KMV,-7.9
clean_1MH9,-7.9
clean_1MVC,-7.9
clean_1ROR,-7.9
clean_1S3W,-7.9
clean_1X7J,-7.9
clean_1XMI,-7.9
clean_1XP0,-7.9
clean_1Y0S,-7.9
clean_1YYE,-7.9
clean_2CFT,-7.9
clean_2E4A,-7.9
clean_2ELA,-7.9
clean_2J60,-7.9
clean_2JLP,-7.9
clean_2O9I,-7.9
clean_2OOT,-7.9
clean_2P7G,-7.9
clean_2PLA,-7.9
clean_2PNR,-7.9
clean_2RCT,-7.9
clean_2XEF,-7.9
clean_2XKW,-7.9
clean_2YCQ,-7.9
clean_2ZEJ,-7.9
clean_2ZY0,-7.9
clean_3A7E,-7.9
clean_3BJC,-7.9
clean_3D5Q,-7.9
clean_3DQV,-7.9
clean_3E7V,-7.9
clean_3EIG,-7.9
clean_3FZT,-7.9
clean_3GCP,-7.9
clean_3HC5,-7.9
clean_3KCF,-7.9
clean_3MVH,-7.9
clean_3NAX,-7.9
clean_3NXR,-7.9
clean_3O56,-7.9
clean_3O64,-7.9
clean_3O96,-7.9
clean_3OLS,-7.9
clean_3P89,-7.9
clean_3Q27,-7.9
clean_3Q93,-7.9
clean_3QZS,-7.9
clean_3R9A,-7.9
clean_3RUU,-7.9
clean_3S32,-7.9
clean_3SX7,-7.9
clean_3TGG,-7.9
clean_3TV6,-7.9
clean_3U9Y,-7.9
clean_3UVV,-7.9
clean_3V9H,-7.9
clean_3VKK,-7.9
clean_3VN2,-7.9
clean_3ZR1,-7.9
clean_4BFP,-7.9
clean_4BHG,-7.9
clean_4C02,-7.9
clean_4DJN,-7.9
clean_4GHI,-7.9
clean_4H1M,-7.9
clean_4IA0,-7.9
clean_4L3O,-7.9
clean_4LQG,-7.9
clean_4MCP,-7.9
clean_4MWO,-7.9
clean_4NGP,-7.9
clean_4OC1,-7.9
clean_4OC5,-7.9
clean_4P4I,-7.9
clean_4PJA,-7.9
clean_4PJE,-7.9
clean_4QZT,-7.9
clean_4QZU,-7.9
clean_4USW,-7.9
clean_4UVS,-7.9
clean_4UVU,-7.9
clean_4V3E,-7.9
clean_4X0U,-7.9
clean_4X2J,-7.9
clean_4X3R,-7.9
